date,id,parentId,level,name,grade,jobTitle,unit,salaryCostOfReports,payFloor,payCeil,professionalOccupationalGroup
Sep-15,529,54,Senior,N/D,SCS1,"Deputy Director, Investment, Environment and Infrastructure",Economic and Domestic Affairs Secretariat,0,0,0,Policy
Sep-15,533,497,Senior,N/D,SCS1,"Deputy Director, Chief Digital Officer",Digital & Technology Team,1647895,0,0,Information Technology
Sep-15,534,281,Senior,N/D,SCS1,"Deputy Director, Digital Transformation Lead DVLA",Government Digital Service,0,0,0,Other
Sep-15,536,187,Senior,N/D,SCS1,Parliamentary Counsel (Deputy Director),Government in Parliament,0,0,0,Law
Sep-15,538,491,Senior,N/D,SCS1,"Deputy Director, Civil Service Diversity & Inclusion (Job Share)",Civil Service Group,263394,0,0,Policy
Sep-15,541,580,Senior,Eliminated,SCS3,Parliamentary Counsel (Director General),Government in Parliament,0,0,0,Law
Sep-15,542,56,Senior,N/D,SCS1,"Deputy Director, Deputy Spokesperson",Government Communications,0,0,0,Communications
Sep-15,543,57,Senior,N/D,SCS1,"Deputy Director, Ombudsman Reform Programme",Private Office Group,0,0,0,Policy
Sep-15,545,380,Senior,Eliminated,SCS1,"Deputy Director, Management Information",Civil Service Group,0,0,0,Policy
Sep-15,546,380,Senior,N/D,SCS1,"Deputy Director, Efficiency Planning",Civil Service Group,213220,0,0,Policy
Sep-15,547,592,Senior,Eliminated,SCS2,"Executive Director, Director of Professions",Civil Service HR,0,0,0,Human Resources
Sep-15,548,33,Senior,N/D,SCS1,"Deputy Director, Civil Service Talent",Civil Service HR,365992,0,0,Human Resources
Sep-15,549,33,Senior,N/D,SCS1,"Deputy Director, Civil Service Talent",Civil Service HR,553680,0,0,Human Resources
Sep-15,550,54,Senior,Eliminated,SCS1,Deputy Director,Economic and Domestic Affairs Secretariat,0,0,0,Policy
Sep-15,551,511,Senior,N/D,SCS1,"Deputy Director, Cutting Red Tape & Deregulation Bill",Implementation Group,358461.88,0,0,Policy
Sep-15,552,580,Senior,Leonie McLaughlin,SCS3,Parliamentary Counsel (Director General),Government in Parliament,0,170000,174999,Law
Sep-15,553,511,Senior,N/D,SCS1,"Deputy Director, Strategy, Performance & Capability",Implementation Group,412807,0,0,Policy
Sep-15,554,59,Senior,N/D,SCS1,"Deputy Director, Constitutional Settlement",Constitution Group,530072,0,0,Policy
Sep-15,555,340,Senior,N/D,SCS1,"Deputy Director, European and Global Issues Secretariat",European and Global Issues Secretariat,541234,0,0,Policy
Sep-15,556,38,Senior,N/D,SCS1,"Deputy Director, Head of GREAT Campaign",Government Communications,409433,0,0,Communications
Sep-15,557,281,Senior,N/D,SCS1,"Deputy Director, GDS Enabling Strategy",Government Digital Service,0,0,0,Other
Sep-15,558,565,Senior,N/D,SCS1,"Deputy Director, Profession",Major Projects,0,0,0,Programme and Project Management (PPM)
Sep-15,559,10,Senior,Emily Miles,SCS2,"Director, Projects, Economic & Domestic Affairs Secretariat",Economic and Domestic Affairs Secretariat,0,85000,89999,Policy
Sep-15,560,57,Senior,Rachel Hopcroft,SCS2,"Director, Principal Private Secretary to Cabinet Secretary",Private Office Group,0,85000,89999,Operational Delivery
Sep-15,561,31,Senior,Robert Branagh,SCS2,Interim Director of Pensions Operations,Civil Service HR,0,0,0,Programme and Project Management (PPM)
Sep-15,562,552,Senior,Eliminated,SCS2,Parliamentary Counsel (Director),Government in Parliament,0,0,0,Law
Sep-15,563,380,Senior,Eliminated,SCS1,"Deputy Director, Savings Delivery",Civil Service Group,0,0,0,Policy
Sep-15,564,497,Senior,Tony Meggs,SCS3,"Director General, Head of Major Projects Authority",Major Projects,0,190000,194999,Programme and Project Management (PPM)
Sep-15,565,564,Senior,Tim Banfield,SCS2,"Director, Portfolio Oversight",Major Projects,300696,120000,124999,Programme and Project Management (PPM)
Sep-15,566,470,Senior,N/D,SCS1,"Deputy Director, Operations Manager Tax & Welfare",Major Projects,0,0,0,Programme and Project Management (PPM)
Sep-15,567,183,Senior,N/D,SCS1,Parliamentary Counsel (Deputy Director),Government in Parliament,0,0,0,Law
Sep-15,568,552,Senior,Eliminated,SCS2,Parliamentary Counsel (Deputy Director),Government in Parliament,0,0,0,Law
Sep-15,569,281,Senior,Eliminated,SCS2,Director - Digital Transition Reports,Government Digital Service,0,0,0,Other
Sep-15,570,31,Senior,N/D,SCS1,"Deputy Director, Civil Service Pensions",Civil Service HR,620132,0,0,Human Resources
Sep-15,571,31,Senior,N/D,SCS1,"Deputy Director, Programme Management",Civil Service HR,591388,0,0,Programme and Project Management (PPM)
Sep-15,572,497,Senior,Marianthi Leontaridi,SCS2,"Director, Major Events & Operations",Major Events & Operations,531049,85000,89999,Policy
Sep-15,573,31,Senior,N/D,SCS1,Interim Head of Supplier Management,Civil Service HR,0,0,0,Programme and Project Management (PPM)
Sep-15,574,592,Senior,N/D,SCS1,"Deputy Director, Professions & Strategic HR",Civil Service HR,931222,0,0,Human Resources
Sep-15,575,57,Senior,N/D,SCS1,"Deputy Director, Head of Centre for Public Appointments",Private Office Group,247590,0,0,Policy
Sep-15,576,57,Senior,Vacant,SCS1,"Deputy Director, Principal Private Secretary to the Minister for the Cabinet Office and Head of Extended Ministerial Office",Private Office Group,8500,0,0,Operational Delivery
Sep-15,577,57,Senior,N/D,SCS1,"Deputy Director, Principal Private Secretary to the Chancellor of the Duchy of Lancaster",Private Office Group,507510,0,0,Operational Delivery
Sep-15,578,54,Senior,N/D,SCS1,"Deputy Director, Parliamentary Business and Legislative Programme",Economic and Domestic Affairs Secretariat,0,0,0,Policy
Sep-15,579,375,Senior,Vacant,SCS1,"Deputy Director, European and Global Issues Secretariat",European and Global Issues Secretariat,0,0,0,Policy
Sep-15,580,317,Senior,Vacant,SCS4,"Permanent Secretary, First Parliamentary Counsel",Government in Parliament,1047892.72,0,0,Law
Sep-15,581,24,Senior,N/D,SCS1,"Deputy Director, Planning and Performance",Finance & Estates Management,539235,0,0,Finance
Sep-15,582,330,Senior,N/D,SCS1,"Deputy Director, Fraud, Error, Debt and Grants","Fraud, Error and Debt",0,0,0,Policy
Sep-15,583,572,Senior,N/D,SCS1,"Deputy Director, Major Events",Major Events & Operations,0,0,0,Policy
Sep-15,584,330,Senior,N/D,SCS1,"Deputy Director, Fraud, Error, Debt and Grants","Fraud, Error and Debt",237485.33,0,0,Policy
Sep-15,585,330,Senior,N/D,SCS1,"Deputy Director, Fraud, Error, Debt and Grants","Fraud, Error and Debt",395017.93,0,0,Policy
Sep-15,586,281,Senior,Paul Maltby,SCS2,Director of Data,Government Digital Service,0,90000,94999,Other
Sep-15,587,281,Senior,N/D,SCS1,"Deputy Director, Chief Operating Officer",Government Digital Service,851840,0,0,Other
Sep-15,588,586,Senior,N/D,SCS1,"Deputy Director, Data Sharing",Government Digital Service,277387,0,0,Operational delivery
Sep-15,589,281,Senior,Vacant,SCS2,"Director, Common Technology Services",Government Digital Service,0,0,0,Other
Sep-15,590,22,Senior,Vacant,SCS1,"Deputy Director, Standards & Assurance",Government Digital Service,0,0,0,Other
Sep-15,591,24,Senior,N/D,SCS1,"Deputy Director, Planning and Governance",Finance & Estates Management,0,0,0,Finance
Sep-15,592,497,Senior,Vacant,SCS3,"Director General, Chief People Officer",Civil Service HR,0,0,0,Human Resources
Sep-15,593,564,Senior,David Blackall,SCS2,"Director, Temporary Projects",Major Projects,0,90000,94999,Programme and Project Management (PPM)
Sep-15,594,317,Senior,Philip Rycroft,SCS4,"Second Permanent Secretary, Head UK Governance Group",UK Governance Group,0,155000,159999,Policy
Sep-15,595,281,Senior,N/D,SCS1,"Deputy Director, Head of Professional Development for D&T",Government Digital Service,0,0,0,Other
Sep-15,596,22,Senior,N/D,SCS1,"Deputy Director, Operations",Government Digital Service,0,0,0,Other
Sep-15,597,491,Senior,N/D,SCS1,"Deputy Director, D&I Delivery",Civil Service Group,0,0,0,Policy
Sep-15,598,33,Senior,N/D,SCS1,"Deputy Director, Civil Service Talent",Civil Service HR,0,0,0,Human Resources
Sep-15,599,54,Senior,N/D,SCS1,"Deputy Director, Special Project",Economic and Domestic Affairs Secretariat,0,0,0,Policy
Sep-15,600,497,Senior,Lesley-Ann Nash,SCS2,"Director, Public Bodies Reform",Transformation,248893,0,0,Policy
Sep-15,,499,Junior,,A/BAND A,Policy Adviser,Chief Executive Group,0,41774,60484,Operational Delivery
Sep-15,,499,Junior,,A/BAND A,Senior Operational Manager,Chief Executive Group,0,41774,60484,Operational Delivery
Sep-15,,499,Junior,,B/Faststream,Policy Adviser,Chief Executive Group,0,27543,36175,Policy
Sep-15,,499,Junior,,B1/BAND B1,HR Officer,Chief Executive Group,0,21166,30093,Human Resources
Sep-15,,499,Junior,,B2/BAND B2,Policy Adviser,Chief Executive Group,0,28228,38484,Policy
Sep-15,,499,Junior,,C/BAND C,Admin Support Officer,Chief Executive Group,0,16975,24430,Operational Delivery
Sep-15,,380,Junior,,A/BAND A,Policy Adviser,Civil Service Group,0,41774,60484,Policy
Sep-15,,380,Junior,,A/BAND A,Private Secretary,Civil Service Group,0,41774,60484,Other
Sep-15,,380,Junior,,B/Faststream,Policy Adviser,Civil Service Group,0,27543,36175,Other
Sep-15,,380,Junior,,B/Faststream,Policy Adviser,Civil Service Group,0,27543,36175,Policy
Sep-15,,380,Junior,,B1/BAND B1,Policy Officer,Civil Service Group,0,21166,30093,Policy
Sep-15,,380,Junior,,B2/BAND B2,Policy Adviser,Civil Service Group,0,28228,38484,Policy
Sep-15,,380,Junior,,TIS2,Policy Adviser,Civil Service Group,0,28617,39799,Policy
Sep-15,,426,Junior,,A/BAND A,Senior Policy Adviser,Civil Service Group,0,41774,60484,Other
Sep-15,,426,Junior,,B2/BAND B2,Analyst,Civil Service Group,0,28228,38484,Other
Sep-15,,426,Junior,,C/BAND C,Admin Support Officer,Civil Service Group,0,16975,24430,Other
Sep-15,,428,Junior,,A/BAND A,Senior Policy Adviser,Civil Service Group,0,41774,60484,Other
Sep-15,,428,Junior,,B1/BAND B1,Policy Support Officer,Civil Service Group,0,21166,30093,Other
Sep-15,,491,Junior,,B1/BAND B1,Diary Manager,Civil Service Group,0,21166,30093,Operational Delivery
Sep-15,,491,Junior,,B2/BAND B2,Policy Adviser,Civil Service Group,0,28228,38484,Policy
Sep-15,,512,Junior,,A/BAND A,Departmental Change Lead,Civil Service Group,0,41774,60484,Programme and Project Management (PPM)
Sep-15,,512,Junior,,A/BAND A,Policy Adviser,Civil Service Group,0,41774,60484,Operational Delivery
Sep-15,,512,Junior,,A/BAND A,Policy Adviser,Civil Service Group,0,41774,60484,Policy
Sep-15,,512,Junior,,B/Faststream,Policy Adviser,Civil Service Group,0,27543,36175,Policy
Sep-15,,512,Junior,,B1/BAND B1,Policy Officer,Civil Service Group,0,21166,30093,Policy
Sep-15,,512,Junior,,B2/BAND B2,Analyst,Civil Service Group,0,28228,38484,Operational Delivery
Sep-15,,512,Junior,,B2/BAND B2,Policy Adviser,Civil Service Group,0,28228,38484,Policy
Sep-15,,525,Junior,,A/BAND A,Policy Adviser,Civil Service Group,0,41774,60484,Policy
Sep-15,,525,Junior,,B2/BAND B2,Policy Adviser,Civil Service Group,0,28228,38484,Policy
Sep-15,,538,Junior,,A/BAND A,Departmental Change Lead,Civil Service Group,0,41774,60484,Programme and Project Management (PPM)
Sep-15,,538,Junior,,A/BAND A,Policy Adviser,Civil Service Group,0,41774,60484,Policy
Sep-15,,538,Junior,,A/BAND A,Senior Policy Adviser,Civil Service Group,0,41774,60484,Policy
Sep-15,,538,Junior,,B/Faststream,Policy Adviser,Civil Service Group,0,27543,36175,Policy
Sep-15,,538,Junior,,B1/BAND B1,Policy Officer,Civil Service Group,0,21166,30093,Policy
Sep-15,,538,Junior,,B2/BAND B2,Policy Adviser,Civil Service Group,0,28228,38484,Policy
Sep-15,,546,Junior,,A/BAND A,Business Manager,Civil Service Group,0,41774,60484,Operational Delivery
Sep-15,,546,Junior,,A/BAND A,Policy Adviser,Civil Service Group,0,41774,60484,Policy
Sep-15,,546,Junior,,A/BAND A,Senior Operational Manager,Civil Service Group,0,41774,60484,Operational Delivery
Sep-15,,546,Junior,,B/Faststream,Policy Adviser,Civil Service Group,0,27543,36175,Policy
Sep-15,,546,Junior,,B2/BAND B2,Operational Manager,Civil Service Group,0,28228,38484,Operational Delivery
Sep-15,,31,Junior,,A/BAND A,Senior Operational Manager,Civil Service HR,0,41774,60484,Human Resources
Sep-15,,31,Junior,,B1/BAND B1,HR Support Officer,Civil Service HR,0,21166,30093,Human Resources
Sep-15,,31,Junior,,B2/BAND B2,Operational Manager,Civil Service HR,0,28228,38484,Human Resources
Sep-15,,31,Junior,,B2/BAND B2,Policy Adviser,Civil Service HR,0,28228,38484,Human Resources
Sep-15,,82,Junior,,A/BAND A,Senior Policy Adviser,Civil Service HR,0,41774,60484,Human Resources
Sep-15,,82,Junior,,B2/BAND B2,Policy Adviser,Civil Service HR,0,28228,38484,Human Resources
Sep-15,,305,Junior,,A/BAND A,Policy Adviser,Civil Service HR,0,41774,60484,Human Resources
Sep-15,,305,Junior,,A/BAND A,Senior Policy Adviser,Civil Service HR,0,41774,60484,Human Resources
Sep-15,,305,Junior,,B/Faststream,Policy Adviser,Civil Service HR,0,27543,36175,Human Resources
Sep-15,,305,Junior,,B2/BAND B2,Policy Adviser,Civil Service HR,0,28228,38484,Human Resources
Sep-15,,548,Junior,,A/BAND A,Senior Policy Adviser,Civil Service HR,0,41774,60484,Human Resources
Sep-15,,548,Junior,,B2/BAND B2,Policy Adviser,Civil Service HR,0,28228,38484,Human Resources
Sep-15,,549,Junior,,A/BAND A,Senior Policy Adviser,Civil Service HR,0,41774,60484,Human Resources
Sep-15,,549,Junior,,B1/BAND B1,Policy Support Officer,Civil Service HR,0,21166,30093,Human Resources
Sep-15,,549,Junior,,B2/BAND B2,Policy Adviser,Civil Service HR,0,28228,38484,Human Resources
Sep-15,,549,Junior,,C/BAND C,Admin Support Officer,Civil Service HR,0,16975,24430,Operational Delivery
Sep-15,,570,Junior,,A/BAND A,Senior Operational Manager,Civil Service HR,0,41774,60484,Human Resources
Sep-15,,570,Junior,,A/BAND A,Senior Policy Adviser,Civil Service HR,0,41774,60484,Human Resources
Sep-15,,570,Junior,,B1/BAND B1,HR Support Officer,Civil Service HR,0,21166,30093,Human Resources
Sep-15,,570,Junior,,B2/BAND B2,Operational Manager,Civil Service HR,0,28228,38484,Human Resources
Sep-15,,570,Junior,,B2/BAND B2,Senior Operational Manager,Civil Service HR,0,28228,38484,Human Resources
Sep-15,,570,Junior,,C/BAND C,Admin Support Officer,Civil Service HR,0,16975,24430,Operational Delivery
Sep-15,,571,Junior,,A/BAND A,Senior Policy Adviser,Civil Service HR,0,41774,60484,Human Resources
Sep-15,,571,Junior,,B/Faststream,CSHR Strategy And Communications Lead,Civil Service HR,0,27543,36175,Human Resources
Sep-15,,571,Junior,,B1/BAND B1,CSHR Communications And Engagement,Civil Service HR,0,21166,30093,Human Resources
Sep-15,,571,Junior,,B1/BAND B1,HR Support Officer,Civil Service HR,0,21166,30093,Human Resources
Sep-15,,571,Junior,,B2/BAND B2,"Communications Team And Editor, HR Headlines",Civil Service HR,0,28228,38484,Human Resources
Sep-15,,571,Junior,,B2/BAND B2,Senior Operational Manager,Civil Service HR,0,28228,38484,Human Resources
Sep-15,,574,Junior,,A/BAND A,CSHR Strategic Centre Lead,Civil Service HR,0,41774,60484,Human Resources
Sep-15,,574,Junior,,A/BAND A,HR Fast Stream Talent Manager,Civil Service HR,0,41774,60484,Human Resources
Sep-15,,574,Junior,,A/BAND A,Senior Policy Adviser,Civil Service HR,0,41774,60484,Human Resources
Sep-15,,574,Junior,,B/Faststream,CSHR Communications And Strategy Lead,Civil Service HR,0,27543,36175,Human Resources
Sep-15,,574,Junior,,B1/BAND B1,HR Support Officer,Civil Service HR,0,21166,30093,Human Resources
Sep-15,,574,Junior,,B2/BAND B2,Engagement And Talent Lead,Civil Service HR,0,28228,38484,Human Resources
Sep-15,,574,Junior,,B2/BAND B2,HR Capability And Talent Data Manager,Civil Service HR,0,28228,38484,Human Resources
Sep-15,,574,Junior,,B2/BAND B2,HR Capability And Talent Manager,Civil Service HR,0,28228,38484,Human Resources
Sep-15,,574,Junior,,B2/BAND B2,HR Fast Stream Manager,Civil Service HR,0,28228,38484,Human Resources
Sep-15,,574,Junior,,B2/BAND B2,HR Fast Stream Talent Manager,Civil Service HR,0,28228,38484,Human Resources
Sep-15,,574,Junior,,B2/BAND B2,Policy Adviser,Civil Service HR,0,28228,38484,Human Resources
Sep-15,,142,Junior,,A/BAND A,Senior Policy Adviser,Committee on Standards in Public Life,0,41774,60484,Policy
Sep-15,,142,Junior,,B1/BAND B1,Policy Support Officer,Committee on Standards in Public Life,0,21166,30093,Policy
Sep-15,,142,Junior,,B2/BAND B2,Policy Adviser,Committee on Standards in Public Life,0,28228,38484,Policy
Sep-15,,118,Junior,,A/BAND A,Policy Adviser,Constitution Group,0,41774,60484,Policy
Sep-15,,118,Junior,,A/BAND A,Senior Policy Adviser,Constitution Group,0,41774,60484,Policy
Sep-15,,118,Junior,,B/Faststream,Operational Manager,Constitution Group,0,27543,36175,Policy
Sep-15,,118,Junior,,B1/BAND B1,Business Manager,Constitution Group,0,21166,30093,Other
Sep-15,,118,Junior,,B1/BAND B1,Operational Manager,Constitution Group,0,21166,30093,Other
Sep-15,,118,Junior,,B1/BAND B1,Policy Support Officer,Constitution Group,0,21166,30093,Policy
Sep-15,,118,Junior,,B2/BAND B2,Communications Support Officer,Constitution Group,0,28228,38484,Communications
Sep-15,,118,Junior,,B2/BAND B2,Operational Manager,Constitution Group,0,28228,38484,Operational Delivery
Sep-15,,118,Junior,,B2/BAND B2,Operational Manager,Constitution Group,0,28228,38484,Policy
Sep-15,,118,Junior,,B2/BAND B2,Policy Adviser,Constitution Group,0,28228,38484,Policy
Sep-15,,118,Junior,,B2/BAND B2,Project Support Officer,Constitution Group,0,28228,38484,Programme and Project Management (PPM)
Sep-15,,257,Junior,,A/BAND A,Communications Manager,Constitution Group,0,41774,60484,Communications
Sep-15,,257,Junior,,A/BAND A,Economist,Constitution Group,0,41774,60484,Finance
Sep-15,,257,Junior,,A/BAND A,Operational Manager,Constitution Group,0,41774,60484,Policy
Sep-15,,257,Junior,,A/BAND A,Project Manager,Constitution Group,0,41774,60484,Programme and Project Management (PPM)
Sep-15,,257,Junior,,A/BAND A,Project Support Officer,Constitution Group,0,41774,60484,Programme and Project Management (PPM)
Sep-15,,257,Junior,,A/BAND A,Senior Policy Adviser,Constitution Group,0,41774,60484,Policy
Sep-15,,257,Junior,,A/BAND A,Senior Policy Adviser,Constitution Group,0,41774,60484,Programme and Project Management (PPM)
Sep-15,,257,Junior,,A/BAND A,Senior Project Manager,Constitution Group,0,41774,60484,Programme and Project Management (PPM)
Sep-15,,257,Junior,,B/Faststream,Operational Manager,Constitution Group,0,27543,36175,Policy
Sep-15,,257,Junior,,B1/BAND B1,Communications Support Officer,Constitution Group,0,21166,30093,Communications
Sep-15,,257,Junior,,B1/BAND B1,Finance Support Officer,Constitution Group,0,21166,30093,Finance
Sep-15,,257,Junior,,B1/BAND B1,Operational Manager,Constitution Group,0,21166,30093,Human Resources
Sep-15,,257,Junior,,B1/BAND B1,Policy Support Officer,Constitution Group,0,21166,30093,Policy
Sep-15,,257,Junior,,B2/BAND B2,Communications Manager,Constitution Group,0,28228,38484,Policy
Sep-15,,257,Junior,,B2/BAND B2,Communications Support Officer,Constitution Group,0,28228,38484,Communications
Sep-15,,257,Junior,,B2/BAND B2,Operational Manager,Constitution Group,0,28228,38484,Policy
Sep-15,,257,Junior,,B2/BAND B2,Policy Adviser,Constitution Group,0,28228,38484,Policy
Sep-15,,257,Junior,,B2/BAND B2,Programme Support Officer,Constitution Group,0,28228,38484,Programme and Project Management (PPM)
Sep-15,,257,Junior,,B2/BAND B2,Project Support Officer,Constitution Group,0,28228,38484,Programme and Project Management (PPM)
Sep-15,,257,Junior,,C/BAND C,Operational Manager,Constitution Group,0,16975,24430,Communications
Sep-15,,286,Junior,,A/BAND A,Communications Manager,Constitution Group,0,41774,60484,Communications
Sep-15,,286,Junior,,A/BAND A,Senior Policy Adviser,Constitution Group,0,41774,60484,Policy
Sep-15,,286,Junior,,A/BAND A,Senior Policy Adviser,Constitution Group,0,41774,60484,Programme and Project Management (PPM)
Sep-15,,286,Junior,,B1/BAND B1,Communications Support Officer,Constitution Group,0,21166,30093,Communications
Sep-15,,286,Junior,,B1/BAND B1,Policy Support Officer,Constitution Group,0,21166,30093,Policy
Sep-15,,286,Junior,,B2/BAND B2,Operational Manager,Constitution Group,0,28228,38484,Policy
Sep-15,,286,Junior,,B2/BAND B2,Operational Manager,Constitution Group,0,28228,38484,Procurement
Sep-15,,286,Junior,,B2/BAND B2,Policy Adviser,Constitution Group,0,28228,38484,Policy
Sep-15,,329,Junior,,A/BAND A,Senior Policy Adviser,Constitution Group,0,41774,60484,Policy
Sep-15,,329,Junior,,A/BAND A,Senior Policy Adviser,Constitution Group,0,41774,60484,Programme and Project Management (PPM)
Sep-15,,329,Junior,,B2/BAND B2,Policy Adviser,Constitution Group,0,28228,38484,Policy
Sep-15,,554,Junior,,A/BAND A,Senior Policy Adviser,Constitution Group,0,41774,60484,Policy
Sep-15,,554,Junior,,B1/BAND B1,Policy Support Officer,Constitution Group,0,21166,30093,Policy
Sep-15,,554,Junior,,B2/BAND B2,Business Manager,Constitution Group,0,28228,38484,Other
Sep-15,,554,Junior,,B2/BAND B2,Operational Manager,Constitution Group,0,28228,38484,Policy
Sep-15,,554,Junior,,B2/BAND B2,Policy Adviser,Constitution Group,0,28228,38484,Policy
Sep-15,,554,Junior,,B2/BAND B2,Policy Support Officer,Constitution Group,0,28228,38484,Policy
Sep-15,,554,Junior,,C/BAND C,Admin Support Officer,Constitution Group,0,16975,24430,Operational Delivery
Sep-15,,533,Junior,,A/BAND A,Digital Transformation Manager,Digital & Technology Team,0,41774,60484,Other
Sep-15,,533,Junior,,A/BAND A,Operational Manager,Digital & Technology Team,0,41774,60484,Other
Sep-15,,533,Junior,,B1/BAND B1,Digital Transformation Manager,Digital & Technology Team,0,21166,30093,Other
Sep-15,,533,Junior,,B1/BAND B1,Operational Manager,Digital & Technology Team,0,21166,30093,Other
Sep-15,,533,Junior,,B1/BAND B1,Service Desk Analyst,Digital & Technology Team,0,21166,30093,Other
Sep-15,,533,Junior,,B2/BAND B2,Digital Transformation Manager,Digital & Technology Team,0,28228,38484,Other
Sep-15,,533,Junior,,B2/BAND B2,Operational Manager,Digital & Technology Team,0,28228,38484,Other
Sep-15,,533,Junior,,C/BAND C,Admin Support Officer,Digital & Technology Team,0,16975,24430,Operational Delivery
Sep-15,,10,Junior,,B2/BAND B2,Executive Assistant,Economic and Domestic Affairs Secretariat,0,28228,38484,Policy
Sep-15,,69,Junior,,A/BAND A,Operational Manager,Economic and Domestic Affairs Secretariat,0,41774,60484,Policy
Sep-15,,69,Junior,,A/BAND A,Senior Policy Adviser,Economic and Domestic Affairs Secretariat,0,41774,60484,Policy
Sep-15,,69,Junior,,B/Faststream,Policy Adviser,Economic and Domestic Affairs Secretariat,0,27543,36175,Policy
Sep-15,,69,Junior,,B1/BAND B1,Operational Manager,Economic and Domestic Affairs Secretariat,0,21166,30093,Policy
Sep-15,,69,Junior,,B2/BAND B2,Policy Adviser,Economic and Domestic Affairs Secretariat,0,28228,38484,Policy
Sep-15,,69,Junior,,C/BAND C,Admin Support Officer,Economic and Domestic Affairs Secretariat,0,16975,24430,Operational Delivery
Sep-15,,76,Junior,,A/BAND A,Senior Policy Adviser,Economic and Domestic Affairs Secretariat,0,41774,60484,Policy
Sep-15,,76,Junior,,B2/BAND B2,Operational Manager,Economic and Domestic Affairs Secretariat,0,28228,38484,Policy
Sep-15,,76,Junior,,B2/BAND B2,Policy Adviser,Economic and Domestic Affairs Secretariat,0,28228,38484,Policy
Sep-15,,316,Junior,,A/BAND A,Business Manager,Economic and Domestic Affairs Secretariat,0,41774,60484,Policy
Sep-15,,316,Junior,,A/BAND A,Policy Adviser,Economic and Domestic Affairs Secretariat,0,41774,60484,Policy
Sep-15,,316,Junior,,A/BAND A,Senior Policy Adviser,Economic and Domestic Affairs Secretariat,0,41774,60484,Policy
Sep-15,,316,Junior,,B/Faststream,Policy Adviser,Economic and Domestic Affairs Secretariat,0,27543,36175,Policy
Sep-15,,316,Junior,,B1/BAND B1,Operations Support Officer,Economic and Domestic Affairs Secretariat,0,21166,30093,Operational Delivery
Sep-15,,319,Junior,,A/BAND A,Operational Manager,Economic and Domestic Affairs Secretariat,0,41774,60484,Economics
Sep-15,,319,Junior,,A/BAND A,Senior Economist,Economic and Domestic Affairs Secretariat,0,41774,60484,Economics
Sep-15,,320,Junior,,A/BAND A,Operational Manager,Economic and Domestic Affairs Secretariat,0,41774,60484,Policy
Sep-15,,320,Junior,,A/BAND A,Senior Policy Adviser,Economic and Domestic Affairs Secretariat,0,41774,60484,Policy
Sep-15,,321,Junior,,A/BAND A,Senior Policy Adviser,Economic and Domestic Affairs Secretariat,0,41774,60484,Policy
Sep-15,,321,Junior,,B/Faststream,Operational Manager,Economic and Domestic Affairs Secretariat,0,27543,36175,Policy
Sep-15,,321,Junior,,B2/BAND B2,Policy Adviser,Economic and Domestic Affairs Secretariat,0,28228,38484,Policy
Sep-15,,351,Junior,,A/BAND A,Senior Policy Adviser,Economic and Domestic Affairs Secretariat,0,41774,60484,Policy
Sep-15,,529,Junior,,A/BAND A,Senior Policy Adviser,Economic and Domestic Affairs Secretariat,0,41774,60484,Policy
Sep-15,,529,Junior,,B2/BAND B2,Operational Manager,Economic and Domestic Affairs Secretariat,0,28228,38484,Policy
Sep-15,,551,Junior,,A/BAND A,Operational Manager,Economic and Domestic Affairs Secretariat,0,41774,60484,Policy
Sep-15,,551,Junior,,A/BAND A,Senior Policy Adviser,Economic and Domestic Affairs Secretariat,0,41774,60484,Policy
Sep-15,,551,Junior,,B1/BAND B1,Policy Adviser,Economic and Domestic Affairs Secretariat,0,21166,30093,Policy
Sep-15,,551,Junior,,B2/BAND B2,Policy Adviser,Economic and Domestic Affairs Secretariat,0,28228,38484,Policy
Sep-15,,553,Junior,,A/BAND A,Analyst,Economic and Domestic Affairs Secretariat,0,41774,60484,Economics
Sep-15,,553,Junior,,A/BAND A,Operational Manager,Economic and Domestic Affairs Secretariat,0,41774,60484,Economics
Sep-15,,553,Junior,,A/BAND A,Senior Economist,Economic and Domestic Affairs Secretariat,0,41774,60484,Economics
Sep-15,,553,Junior,,A/BAND A,Senior Policy Adviser,Economic and Domestic Affairs Secretariat,0,41774,60484,Policy
Sep-15,,553,Junior,,B1/BAND B1,Policy Adviser,Economic and Domestic Affairs Secretariat,0,21166,30093,Policy
Sep-15,,553,Junior,,B2/BAND B2,Policy Adviser,Economic and Domestic Affairs Secretariat,0,28228,38484,Policy
Sep-15,,559,Junior,,A/BAND A,Senior Policy Adviser,Economic and Domestic Affairs Secretariat,0,41774,60484,Policy
Sep-15,,559,Junior,,B2/BAND B2,Operational Manager,Economic and Domestic Affairs Secretariat,0,28228,38484,Policy
Sep-15,,274,Junior,,A/BAND A,Private Secretary,Efficiency,0,41774,60484,Procurement
Sep-15,,274,Junior,,B1/BAND B1,Admin Support Officer,Efficiency,0,21166,30093,Operational Delivery
Sep-15,,274,Junior,,B2/BAND B2,Operational Manager,Efficiency,0,28228,38484,Operational Delivery
Sep-15,,5,Junior,,A/BAND A,Private Secretary,European and Global Issues Secretariat,0,41774,60484,Policy
Sep-15,,5,Junior,,B1/BAND B1,Diary Manager,European and Global Issues Secretariat,0,21166,30093,Policy
Sep-15,,51,Junior,,B1/BAND B1,Executive Assistant,European and Global Issues Secretariat,0,21166,30093,Policy
