id,parentId,date,level,name,grade,jobTitle,unit,salaryCostOfReports,payFloor,payCeil,professionalOccupationalGroup
203610,197658,Sep-15,Senior,N/D,SCS1,Head Resources,Head Office and Corporate Services,0,0,0,Finance
105357,197658,Sep-15,Senior,N/D,SCS1,Head Veterans UK,Head Office and Corporate Services,0,0,0,Operational Delivery
110712,197658,Sep-15,Senior,N/D,OF-6,Head Military Personnel,Head Office and Corporate Services,0,0,0,Military
106000,5654,Sep-15,Senior,Louise Tulett,SCS3,Director General Finance,Head Office and Corporate Services,0,"105,000","109,999",Finance
106029,179598,Sep-15,Senior,Alison Stevenson,SCS2,Director Head Office,Head Office and Corporate Services,0,"85,000","89,999",Finance
111813,196904,Sep-15,Senior,N/D,SCS1,"Business Strategy and Governance, Corporate Finance Defence Supply Group",Head Office and Corporate Services,0,0,0,Policy
199856,196904,Sep-15,Senior,N/D,SCS1,"Business Strategy and Governance, Corporate Finance Defence Supply Group",Head Office and Corporate Services,0,0,0,Policy
25463,206135,Sep-15,Senior,N/D,SCS1,"Head Financial Management, Policy and Accounting",Head Office and Corporate Services,0,0,0,Finance
106032,106029,Sep-15,Senior,N/D,SCS1,Head of Resources,Head Office and Corporate Services,0,0,0,Finance
110351,106029,Sep-15,Senior,N/D,SCS1,"Head Head Office and Corporate Services Security, Safety and Business Resilience",Head Office and Corporate Services,0,0,0,Policy
198879,206530,Sep-15,Senior,N/D,SCS1,Head Fraud Defence,Head Office and Corporate Services,0,0,0,Policy
206135,106000,Sep-15,Senior,Heather Tayler,SCS2,Director Finance Strategy,Head Office and Corporate Services,0,"85,000","89,999",Finance
206136,206135,Sep-15,Senior,N/D,SCS1,Head Financial Management Transformation,Head Office and Corporate Services,0,0,0,Finance
135736,106000,Sep-15,Senior,Richard Jones,SCS2,Director Financial Planning and Scrutiny ,Head Office and Corporate Services,0,"85,000","89,999",Finance
135903,135736,Sep-15,Senior,N/D,SCS1,Head Defence Portfolio & Approvals Secretariat,Head Office and Corporate Services,0,0,0,Finance
109679,135736,Sep-15,Senior,N/D,SCS1,Head Scrutiny Air/Sea/CIS,Head Office and Corporate Services,0,0,0,Finance
109782,135736,Sep-15,Senior,Vacant,SCS1,Head Scrutiny Land/Estates/Policy,Head Office and Corporate Services,0,0,0,Finance
106044,135736,Sep-15,Senior,N/D,SCS1,Head Defence Resources,Head Office and Corporate Services,0,0,0,Finance
107429,106039,Sep-15,Senior,N/D,SCS1,Head Defence Economics,Head Office and Corporate Services,0,0,0,Economics
107421,106039,Sep-15,Senior,N/D,SCS1,Head Defence Statistics,Head Office and Corporate Services,0,0,0,Statisticians
206530,106000,Sep-15,Senior,Amarjit Atkar,SCS2,"Director Audit, Risk and Assurance",Head Office and Corporate Services,0,"105,000","109,999",Internal Audit
106027,206530,Sep-15,Senior,N/D,SCS1,Head Internal Audit,Head Office and Corporate Services,0,0,0,Internal Audit
106039,106000,Sep-15,Senior,Vacant,SCS2,Director Performance & Analysis,Head Office and Corporate Services,0,0,0,Programme and Project Management (PPM)
106043,106039,Sep-15,Senior,N/D,SCS1,Head Corporate Strategy and Governance,Head Office and Corporate Services,0,0,0,Programme and Project Management (PPM)
111565,106029,Sep-15,Senior,N/D,SCS1,Head Defence Reform Unit,Head Office and Corporate Services,0,0,0,Programme and Project Management (PPM)
208562,206530,Sep-15,Senior,N/D,SCS1,Head Risk & Assurance,Head Office and Corporate Services,0,0,0,Programme and Project Management (PPM)
179598,5654,Sep-15,Senior,Jonathan Slater,SCS3,Director General Head Office & Commissioning Services,Head Office and Corporate Services,0,"150,000","154,999",Programme and Project Management (PPM)
207576,196904,Sep-15,Senior,N/D,SCS1,Head Acquisition System Authority,Head Office and Corporate Services,0,0,0,Policy
199327,179598,Sep-15,Senior,N/D,SCS1,Head Parliamentary & Policy - DIO,Head Office and Corporate Services,0,0,0,Programme and Project Management (PPM)
196904,179598,Sep-15,Senior,David Marsh,SCS2,Director Commissioning  Services,Head Office and Corporate Services,0,"85,000","89,999",Policy
0,106000,Sep-15,Senior,N/D,SCS1,Not in Post,Head Office and Corporate Services,0,0,0,Finance
199366,199327,Sep-15,Senior,Eliminated,SCS1,"Head Governor Design, Customer Design Team",Head Office and Corporate Services,0,0,0,Programme and Project Management (PPM)
123456,106029,Sep-15,Senior,Eliminated,SCS1,"Business Strategy and Governance, Corporate Finance Defence Supply Group",Head Office and Corporate Services,0,0,0,Policy
202537,106029,Sep-15,Senior,Eliminated,SCS1,"Business Strategy and Governance, Corporate Finance Defence Supply Group",Head Office and Corporate Services,0,0,0,Policy
26464,170772,Sep-15,Senior,N/D,SCS1,Head Commercial Army HQ,Head Office and Corporate Services,0,0,0,Procurement
18626,170772,Sep-15,Senior,N/D,SCS1,Head Commercial DIGA & HOCS,Head Office and Corporate Services,0,0,0,Procurement
211355,170772,Sep-15,Senior,N/D,SCS1,Head Commercial Navy,Head Office and Corporate Services,0,0,0,Procurement
184584,170772,Sep-15,Senior,N/D,SCS1,Head Commercial SR & CCS,Head Office and Corporate Services,0,0,0,Procurement
170772,179598,Sep-15,Senior,Steven Morgan,SCS2,Director Defence Commercial,Head Office and Corporate Services,0,"155,000","159,999",Procurement
154898,170772,Sep-15,Senior,N/D,SCS1,Head Commercial CASDD,Head Office and Corporate Services,0,0,0,Procurement
197988,170772,Sep-15,Senior,N/D,SCS1,"Head Commercial Policy, Procedure & Process",Head Office and Corporate Services,0,0,0,Procurement
34860,170772,Sep-15,Senior,N/D,SCS1,Head Commercial ISS,Head Office and Corporate Services,0,0,0,Procurement
184578,170772,Sep-15,Senior,Vacant,SCS1,Head Commercial OPA Liaison,Head Office and Corporate Services,0,0,0,Procurement
208621,170772,Sep-15,Senior,Vacant,SCS1,Head Commercial ISS DII,Head Office and Corporate Services,0,0,0,Procurement
198417,170772,Sep-15,Senior,Vacant,SCS1,Head Commercial JFC,Head Office and Corporate Services,0,0,0,Procurement
211354,170772,Sep-15,Senior,Vacant,SCS1,Head Commercial Air,Head Office and Corporate Services,0,0,0,Procurement
205401,196904,Sep-15,Senior,N/D,SCS1,DIGA Head Finance & Secretariat,Head Office and Corporate Services,0,0,0,Finance
205411,196904,Sep-15,Senior,N/D,SCS1,DIGA Head Performance & Future Business Model,Head Office and Corporate Services,0,0,0,Internal Audit
148710,135736,Sep-15,Senior,N/D,SCS1,Head Waterguard Programme,Head Office and Corporate Services,0,0,0,Finance
,155792,Sep-15,Junior,,B1,Principal Private Secretary,Head Office and Corporate Services,0,"58,674","72,907",Policy
,155792,Sep-15,Junior,,B1,Secretariat & Private Office,Head Office and Corporate Services,0,"58,674","72,907",Knowledge and Information Management (KIM)
,155792,Sep-15,Junior,,B1,Defence Policy & Communications,Head Office and Corporate Services,0,"58,674","72,907",Communications
,155792,Sep-15,Junior,,B2,Private Secretary,Head Office and Corporate Services,0,"49,835","60,130",Policy
,155792,Sep-15,Junior,,B2,Private Secretary,Head Office and Corporate Services,0,"49,835","60,130",Policy
,155792,Sep-15,Junior,,B2,Protocol & Visits ,Head Office and Corporate Services,0,"49,835","60,130",Other
,155792,Sep-15,Junior,,B2,Private Secretary,Head Office and Corporate Services,0,"49,835","60,130",Policy
,155792,Sep-15,Junior,,Fast Stream Grade Band C1,Private Secretary,Head Office and Corporate Services,0,"37,043","44,711",Policy
,155792,Sep-15,Junior,,C1,Private Secretary,Head Office and Corporate Services,0,"37,071","44,711",Policy
,155792,Sep-15,Junior,,C1,Private Secretary,Head Office and Corporate Services,0,"37,071","44,711",Policy
,155792,Sep-15,Junior,,C1,Private Secretary,Head Office and Corporate Services,0,"37,071","44,711",Policy
,155792,Sep-15,Junior,,C1,Defence Policy & Communications,Head Office and Corporate Services,0,"37,071","44,711",Communications
,155792,Sep-15,Junior,,C1,Secretariat & Private Office,Head Office and Corporate Services,0,"37,071","44,711",Knowledge and Information Management (KIM)
,155792,Sep-15,Junior,,C2,Business Manager,Head Office and Corporate Services,0,"30,424","36,696",Knowledge and Information Management (KIM)
,155792,Sep-15,Junior,,C2,Protocol & Visits ,Head Office and Corporate Services,0,"30,424","36,696",Other
,155792,Sep-15,Junior,,C2,Defence Policy and Commitments,Head Office and Corporate Services,0,"30,424","36,696",Communications
,155792,Sep-15,Junior,,D,Defence Policy & Communications,Head Office and Corporate Services,0,"24,362","29,383",Communications
,155792,Sep-15,Junior,,D,Private Secretary,Head Office and Corporate Services,0,"24,362","29,383",Policy
,155792,Sep-15,Junior,,D,Executive Assistant,Head Office and Corporate Services,0,"24,362","29,383",Policy
,155792,Sep-15,Junior,,D,Business Management and Improvement ,Head Office and Corporate Services,0,"24,362","29,383",Knowledge and Information Management (KIM)
,155792,Sep-15,Junior,,D,Private Secretary,Head Office and Corporate Services,0,"24,362","29,383",Policy
,155792,Sep-15,Junior,,D,Administrative Support,Head Office and Corporate Services,0,"24,362","29,383",Knowledge and Information Management (KIM)
,155792,Sep-15,Junior,,E1,Administrative Support,Head Office and Corporate Services,0,"19,109","22,345",Knowledge and Information Management (KIM)
,155792,Sep-15,Junior,,E1,Business Management and Improvement ,Head Office and Corporate Services,0,"19,109","22,345",Knowledge and Information Management (KIM)
,155792,Sep-15,Junior,,E1,Administrative Support,Head Office and Corporate Services,0,"19,109","22,345",Knowledge and Information Management (KIM)
,155792,Sep-15,Junior,,E1,Administrative Support,Head Office and Corporate Services,0,"19,109","22,345",Knowledge and Information Management (KIM)
,155792,Sep-15,Junior,,E1,Administrative Support,Head Office and Corporate Services,0,"19,109","22,345",Knowledge and Information Management (KIM)
,155792,Sep-15,Junior,,E1,Administrative Support,Head Office and Corporate Services,0,"19,109","22,345",Knowledge and Information Management (KIM)
,155792,Sep-15,Junior,,E2,Administrative Support,Head Office and Corporate Services,0,"16,253","19,003",Knowledge and Information Management (KIM)
,155792,Sep-15,Junior,,E2,Administrative Support,Head Office and Corporate Services,0,"16,253","19,003",Knowledge and Information Management (KIM)
,155792,Sep-15,Junior,,OF5,Direct Military Support,Head Office and Corporate Services,0,"84,037","92,381",Military
,155792,Sep-15,Junior,,OF5,Direct Military Support,Head Office and Corporate Services,0,"84,037","92,381",Military
,155792,Sep-15,Junior,,OF5,Secretariat,Head Office and Corporate Services,0,"84,037","92,381",Military
,155792,Sep-15,Junior,,OF4,MA ,Head Office and Corporate Services,0,"69,366","80,320",Military
,155792,Sep-15,Junior,,OF4,Secretariat,Head Office and Corporate Services,0,"69,366","80,320",Military
,155792,Sep-15,Junior,,OF3,Secretariat,Head Office and Corporate Services,0,"49,424","59,191",Military
,155792,Sep-15,Junior,,OF2,Secretariat & Private Office,Head Office and Corporate Services,0,"39,236","46,660",Military
,155792,Sep-15,Junior,,OF2,MA ,Head Office and Corporate Services,0,"39,236","46,660",Military
,155792,Sep-15,Junior,,OR9,Administrative Support,Head Office and Corporate Services,0,"39,944","48,381",Military
,155792,Sep-15,Junior,,OR 7-8,Secretariat & Private Office,Head Office and Corporate Services,0,"34,380","44,758",Military
,155792,Sep-15,Junior,,OR5-6,Administrative Support,Head Office and Corporate Services,0,"31,058","38,215",Military
,155792,Sep-15,Junior,,OR5-6,Driver,Head Office and Corporate Services,0,"31,058","38,215",Military
,155792,Sep-15,Junior,,OR5-6,House Manager,Head Office and Corporate Services,0,"31,058","38,215",Military
,155792,Sep-15,Junior,,OR5-6,House Manager,Head Office and Corporate Services,0,"31,058","38,215",Military
,155792,Sep-15,Junior,,OR5-6,Secretariat,Head Office and Corporate Services,0,"31,058","38,215",Military
,155792,Sep-15,Junior,,OR4,Driver,Head Office and Corporate Services,0,"27,324","34,338",Military
,155792,Sep-15,Junior,,OR4,House Manager,Head Office and Corporate Services,0,"27,324","34,338",Military
,155792,Sep-15,Junior,,OR1-3,Administrative Support,Head Office and Corporate Services,0,"18,125","29,947",Military
,155792,Sep-15,Junior,,OR1-3,Administrative Support,Head Office and Corporate Services,0,"18,125","29,947",Military
,5654,Sep-15,Junior,,C1,Business Manager,Head Office and Corporate Services,0,"37,071","44,711",Other
,5654,Sep-15,Junior,,D,Executive Assistant,Head Office and Corporate Services,0,"24,362","29,383",Other
,5654,Sep-15,Junior,,D,Legal Support Officer,Head Office and Corporate Services,0,"24,362","29,383",Other
,5654,Sep-15,Junior,,E2,Legal Support Officer,Head Office and Corporate Services,0,"16,253","19,003",Other
,5654,Sep-15,Junior,,E1,Legal Support Officer,Head Office and Corporate Services,0,"19,109","22,345",Other
,5654,Sep-15,Junior,,OF5,Legal Adviser,Head Office and Corporate Services,0,"84,037","92,381",Law
,5654,Sep-15,Junior,,D,Legal Support Officer,Head Office and Corporate Services,0,"24,362","29,383",Other
,5654,Sep-15,Junior,,E1,Legal Support Officer,Head Office and Corporate Services,0,"19,109","22,345",Other
,5654,Sep-15,Junior,,C2,Business Manager,Head Office and Corporate Services,0,"30,424","36,696",Other
,5654,Sep-15,Junior,,OF2,Legal Adviser,Head Office and Corporate Services,0,"39,236","46,660",Law
,5654,Sep-15,Junior,,Pat Off2,Legal Adviser,Head Office and Corporate Services,0,"68,016","78,513",Law
,5654,Sep-15,Junior,,Pat Off1,Legal Adviser,Head Office and Corporate Services,0,"72,264","84,551",Law
,5654,Sep-15,Junior,,Pat Off3A,Legal Adviser,Head Office and Corporate Services,0,"41,738","60,130",Law
,5654,Sep-15,Junior,,Pat Off3b,Legal Adviser,Head Office and Corporate Services,0,"30,442","43,620",Law
,5654,Sep-15,Junior,,D,Legal Support Officer,Head Office and Corporate Services,0,"24,362","29,383",Other
,5654,Sep-15,Junior,,E1,Legal Support Officer,Head Office and Corporate Services,0,"19,109","22,345",Other
,5654,Sep-15,Junior,,C2,Legal Support Officer,Head Office and Corporate Services,0,"30,424","36,696",Other
,5654,Sep-15,Junior,,C1,Legal Support Officer,Head Office and Corporate Services,0,"37,071","44,711",Other
,5654,Sep-15,Junior,,B1,Legal Adviser,Head Office and Corporate Services,0,"58,674","72,907",Law
,5654,Sep-15,Junior,,B1,Legal Adviser,Head Office and Corporate Services,0,"58,674","72,907",Law
,5654,Sep-15,Junior,,B2,Legal Adviser,Head Office and Corporate Services,0,"49,835","60,130",Law
,5654,Sep-15,Junior,,Assistant Chief Constable (Police),Security Officer ,Head Office and Corporate Services,0,"87,335","101,563",Other
,5654,Sep-15,Junior,,Ch Supt MDP,Security Officer ,Head Office and Corporate Services,0,"71,381","75,451",Other
,5654,Sep-15,Junior,,Supt MDP,Security Officer ,Head Office and Corporate Services,0,"59,776","69,645",Other
,5654,Sep-15,Junior,,Supt MDP,Security Officer ,Head Office and Corporate Services,0,"59,776","69,645",Other
,5654,Sep-15,Junior,,Ch Insp MDP,Security Officer ,Head Office and Corporate Services,0,"49,693","52,583",Other
,5654,Sep-15,Junior,,Ch Insp MDP,Security Officer ,Head Office and Corporate Services,0,"49,693","52,583",Other
,5654,Sep-15,Junior,,Insp MDP,Security Officer ,Head Office and Corporate Services,0,"44,893","48,695",Other
,5654,Sep-15,Junior,,Insp MDP,Security Officer ,Head Office and Corporate Services,0,"44,893","48,695",Other
,5654,Sep-15,Junior,,PSgt MDP,Security Officer ,Head Office and Corporate Services,0,"34,693","41,717",Other
,5654,Sep-15,Junior,,PSgt MDP,Security Officer ,Head Office and Corporate Services,0,"34,693","41,717",Other
,5654,Sep-15,Junior,,Constable MDP,Security Officer ,Head Office and Corporate Services,0,"22,318","35,041",Other
,5654,Sep-15,Junior,,Constable MDP,Security Officer ,Head Office and Corporate Services,0,"22,318","35,041",Other
,5654,Sep-15,Junior,,C1,Security Officer ,Head Office and Corporate Services,0,"37,071","44,711",Other
,5654,Sep-15,Junior,,C2,Security Officer ,Head Office and Corporate Services,0,"30,424","36,696",Other
,5654,Sep-15,Junior,,D,Security Officer ,Head Office and Corporate Services,0,"24,362","29,383",Other
,5654,Sep-15,Junior,,E1,Security Officer ,Head Office and Corporate Services,0,"19,109","22,345",Other
,5654,Sep-15,Junior,,E1,Security Officer ,Head Office and Corporate Services,0,"19,109","22,345",Other
,5654,Sep-15,Junior,,E2,Security Officer ,Head Office and Corporate Services,0,"16,253","19,003",Other
,5654,Sep-15,Junior,,Skill Zone 2,Security Officer ,Head Office and Corporate Services,0,"17,137","18,190",Other
,5654,Sep-15,Junior,,Insp MDP,Security Officer ,Head Office and Corporate Services,0,"44,893","48,695",Other
,5654,Sep-15,Junior,,PSgt MDP,Security Officer ,Head Office and Corporate Services,0,"34,693","41,717",Other
,5654,Sep-15,Junior,,Constable MDP,Security Officer ,Head Office and Corporate Services,0,"22,318","35,041",Other
,5654,Sep-15,Junior,,B2,Security Officer ,Head Office and Corporate Services,0,"49,835","60,130",Other
,5654,Sep-15,Junior,,C1,Security Officer ,Head Office and Corporate Services,0,"37,071","44,711",Other
,5654,Sep-15,Junior,,C2,Security Officer ,Head Office and Corporate Services,0,"30,424","36,696",Other
,5654,Sep-15,Junior,,D,Security Officer ,Head Office and Corporate Services,0,"24,362","29,383",Other
,5654,Sep-15,Junior,,E1,Security Officer ,Head Office and Corporate Services,0,"19,109","22,345",Other
,5654,Sep-15,Junior,,Skill Zone 2,Security Officer ,Head Office and Corporate Services,0,"17,137","18,190",Other
,5654,Sep-15,Junior,,Ch Insp MDP,Security Officer ,Head Office and Corporate Services,0,"49,693","52,583",Other
,155792,Sep-15,Junior,,B1,Finance Resources and Plans,Head Office and Corporate Services,0,"58,674","72,907",Finance
,155792,Sep-15,Junior,,C1,Capability Management,Head Office and Corporate Services,0,"37,071","44,711",Other
,155792,Sep-15,Junior,,E1,Personal Secretary,Head Office and Corporate Services,0,"19,109","22,345",Finance
,155792,Sep-15,Junior,,OF3,Finance Resources and Plans,Head Office and Corporate Services,0,"49,424","59,191",Military
,155792,Sep-15,Junior,,OF4,Finance Resources and Plans,Head Office and Corporate Services,0,"69,366","80,320",Military
,155792,Sep-15,Junior,,OF5,Finance Resources and Plans,Head Office and Corporate Services,0,"84,037","92,381",Military
,155792,Sep-15,Junior,,B1,Capability Management,Head Office and Corporate Services,0,"58,674","72,907",Planning
,155792,Sep-15,Junior,,B2,Capability Management,Head Office and Corporate Services,0,"49,835","60,130",Planning
,155792,Sep-15,Junior,,C1,Capability Management,Head Office and Corporate Services,0,"37,071","44,711",Planning
,155792,Sep-15,Junior,,C1 MSF,Capability Management,Head Office and Corporate Services,0,"37,071","44,711",Planning
,155792,Sep-15,Junior,,C2,Capability Management,Head Office and Corporate Services,0,"30,424","36,696",Planning
,155792,Sep-15,Junior,,E1,Executive Assistant,Head Office and Corporate Services,0,"19,109","22,345",Planning
,155792,Sep-15,Junior,,D,Corporate Support,Head Office and Corporate Services,0,"24,362","29,383",Planning
,155792,Sep-15,Junior,,OF3,Capability Management,Head Office and Corporate Services,0,"49,424","59,191",Military
,155792,Sep-15,Junior,,OF4,Capability Management,Head Office and Corporate Services,0,"69,366","80,320",Military
,155792,Sep-15,Junior,,OF5,Capability Management,Head Office and Corporate Services,0,"84,037","92,381",Military
,155792,Sep-15,Junior,,OF2,Capability Management,Head Office and Corporate Services,0,"39,236","46,660",Military
,155792,Sep-15,Junior,,OF3,Capability Management,Head Office and Corporate Services,0,"49,424","59,191",Military
,155792,Sep-15,Junior,,OF4,Capability Management,Head Office and Corporate Services,0,"69,366","80,320",Military
,155792,Sep-15,Junior,,B1,Capability Management,Head Office and Corporate Services,0,"58,674","72,907",Planning
,155792,Sep-15,Junior,,B1,Programme Management ,Head Office and Corporate Services,0,"58,674","72,907",Planning
,155792,Sep-15,Junior,,C1,Programme Management ,Head Office and Corporate Services,0,"37,071","44,711",Finance
,155792,Sep-15,Junior,,C1,Finance Officer,Head Office and Corporate Services,0,"37,071","44,711",Finance
,155792,Sep-15,Junior,,C1,Capability Management,Head Office and Corporate Services,0,"37,071","44,711",Planning
,155792,Sep-15,Junior,,C2,Capability Management,Head Office and Corporate Services,0,"30,424","36,696",Planning
,155792,Sep-15,Junior,,D,Finance Officer,Head Office and Corporate Services,0,"24,362","29,383",Finance
,155792,Sep-15,Junior,,E1,Executive Assistant,Head Office and Corporate Services,0,"19,109","22,345",Planning
,155792,Sep-15,Junior,,OF3,Capability Management,Head Office and Corporate Services,0,"49,424","59,191",Military
,155792,Sep-15,Junior,,OF4,Capability Management,Head Office and Corporate Services,0,"69,366","80,320",Military
,155792,Sep-15,Junior,,OF5,Capability Management,Head Office and Corporate Services,0,"84,037","92,381",Military
,155792,Sep-15,Junior,,B2,Capability Management,Head Office and Corporate Services,0,"49,835","60,130",Operational Delivery
,155792,Sep-15,Junior,,OF3,Capability Management,Head Office and Corporate Services,0,"49,424","59,191",Military
,155792,Sep-15,Junior,,D,Office Manager,Head Office and Corporate Services,0,"24,362","29,383",Other
,155792,Sep-15,Junior,,C2,Personal Secretary,Head Office and Corporate Services,0,"30,424","36,696",Planning
,155792,Sep-15,Junior,,OF4,Military Assistant ,Head Office and Corporate Services,0,"69,366","80,320",Military
,155792,Sep-15,Junior,,B1,Finance Resources and Plans,Head Office and Corporate Services,0,"58,674","72,907",Finance
,155792,Sep-15,Junior,,B2,Capability Management,Head Office and Corporate Services,0,"49,835","60,130",Other
,155792,Sep-15,Junior,,C1,Capability Management,Head Office and Corporate Services,0,"37,071","44,711",Other
,155792,Sep-15,Junior,,E1,Personal Secretary,Head Office and Corporate Services,0,"19,109","22,345",Finance
,155792,Sep-15,Junior,,OF4,Finance Resources and Plans,Head Office and Corporate Services,0,"69,366","80,320",Military
,155792,Sep-15,Junior,,OF5,Finance Resources and Plans,Head Office and Corporate Services,0,"84,037","92,381",Military
,155792,Sep-15,Junior,,OF3,Military Assistant ,Head Office and Corporate Services,0,"49,424","59,191",Military
,155792,Sep-15,Junior,,B1,Operational Analysis,Head Office and Corporate Services,0,"58,674","72,907",Planning
,155792,Sep-15,Junior,,B1,Finance,Head Office and Corporate Services,0,"58,674","72,907",Finance
,155792,Sep-15,Junior,,B2,Operational Analysis,Head Office and Corporate Services,0,"49,835","60,130",Planning
,155792,Sep-15,Junior,,C1,Finance,Head Office and Corporate Services,0,"37,071","44,711",Other
,155792,Sep-15,Junior,,E1,Personal Secretary,Head Office and Corporate Services,0,"19,109","22,345",Planning
,155792,Sep-15,Junior,,OF3,Finance Resources and Plans,Head Office and Corporate Services,0,"49,424","59,191",Military
,155792,Sep-15,Junior,,OF4,Finance Resources and Plans,Head Office and Corporate Services,0,"69,366","80,320",Military
,155792,Sep-15,Junior,,OF5,Finance Resources and Plans,Head Office and Corporate Services,0,"84,037","92,381",Military
,155792,Sep-15,Junior,,OF3,Military Assistant ,Head Office and Corporate Services,0,"49,424","59,191",Military
,155792,Sep-15,Junior,,OF4,Senior Staff Outer Office,Head Office and Corporate Services,0,"69,366","80,320",Military
,155792,Sep-15,Junior,,E1,Senior Staff Outer Office,Head Office and Corporate Services,0,"19,109","22,345",Other
,155792,Sep-15,Junior,,OF5,Capability Management,Head Office and Corporate Services,0,"84,037","92,381",Military
,155792,Sep-15,Junior,,OF4,Capability Management,Head Office and Corporate Services,0,"69,366","80,320",Military
,155792,Sep-15,Junior,,C1,Capability Management,Head Office and Corporate Services,0,"37,071","44,711",Other
,155792,Sep-15,Junior,,C2,Capability Management,Head Office and Corporate Services,0,"30,424","36,696",Other
,155792,Sep-15,Junior,,E1,Capability Management,Head Office and Corporate Services,0,"19,109","22,345",Other
,155792,Sep-15,Junior,,B2,Capability Management,Head Office and Corporate Services,0,"49,835","60,130",Other
,155792,Sep-15,Junior,,D,Executive Assistant,Head Office and Corporate Services,0,"24,362","29,383",Other
,155792,Sep-15,Junior,,B1,Capability Management,Head Office and Corporate Services,0,"58,674","72,907",Other
,155792,Sep-15,Junior,,C1,Executive Assistant,Head Office and Corporate Services,0,"37,071","44,711",Other
,155792,Sep-15,Junior,,OF5,Capability Management,Head Office and Corporate Services,0,"84,037","92,381",Planning
,155792,Sep-15,Junior,,B1,Capability Management,Head Office and Corporate Services,0,"58,674","72,907",Planning
,155792,Sep-15,Junior,,C1,Capability Management,Head Office and Corporate Services,0,"37,071","44,711",Planning
,155792,Sep-15,Junior,,OF5,Capability Management,Head Office and Corporate Services,0,"84,037","92,381",Military
,155792,Sep-15,Junior,,OF4,Capability Management,Head Office and Corporate Services,0,"69,366","80,320",Military
,155792,Sep-15,Junior,,C1,Capability Management,Head Office and Corporate Services,0,"37,071","44,711",Property and asset management
,155792,Sep-15,Junior,,C1,Capability Management,Head Office and Corporate Services,0,"37,071","44,711",Property and asset management
,155792,Sep-15,Junior,,C2,Capability Management,Head Office and Corporate Services,0,"30,424","36,696",Property and asset management
,155792,Sep-15,Junior,,C2,Capability Management,Head Office and Corporate Services,0,"30,424","36,696",Property and asset management
,155792,Sep-15,Junior,,E1,Capability Management,Head Office and Corporate Services,0,"19,109","22,345",Property and asset management
,155792,Sep-15,Junior,,B2,Capability Management,Head Office and Corporate Services,0,"49,835","60,130",Property and asset management
,155792,Sep-15,Junior,,B2,Capability Management,Head Office and Corporate Services,0,"49,835","60,130",Property and asset management
,155792,Sep-15,Junior,,B1,Capability Management,Head Office and Corporate Services,0,"58,674","72,907",Property and asset management
,155792,Sep-15,Junior,,B1,Capability Management,Head Office and Corporate Services,0,"58,674","72,907",Property and asset management
,5654,Sep-15,Junior,,OF5,Military ,Head Office and Corporate Services,0,"84,037","92,381",Military
,5654,Sep-15,Junior,,OF4,Military ,Head Office and Corporate Services,0,"69,366","80,320",Military
,5654,Sep-15,Junior,,OF3,Military ,Head Office and Corporate Services,0,"49,424","59,191",Military
,5654,Sep-15,Junior,,OF2,Military ,Head Office and Corporate Services,0,"39,236","46,660",Military
,5654,Sep-15,Junior,,OR9,Military ,Head Office and Corporate Services,0,"39,944","48,381",Military
,5654,Sep-15,Junior,,OR 7-8,Military ,Head Office and Corporate Services,0,"34,380","44,758",Military
,5654,Sep-15,Junior,,OR 7-8,Military ,Head Office and Corporate Services,0,"34,380","44,758",Military
,5654,Sep-15,Junior,,OR5-6,Military ,Head Office and Corporate Services,0,"31,058","38,215",Military
,5654,Sep-15,Junior,,OR4,Military ,Head Office and Corporate Services,0,"27,324","34,338",Military
,5654,Sep-15,Junior,,OR1-3,Military ,Head Office and Corporate Services,0,"18,125","29,947",Military
,5654,Sep-15,Junior,,B1,Senior Finance  Manager,Head Office and Corporate Services,0,"58,674","72,907",Finance
,5654,Sep-15,Junior,,B2,Senior Finance  Manager,Head Office and Corporate Services,0,"49,835","60,130",Finance
,5654,Sep-15,Junior,,B2,Secretariat,Head Office and Corporate Services,0,"49,835","60,130",Other
,5654,Sep-15,Junior,,B2,Defence Export Services,Head Office and Corporate Services,0,"49,835","60,130",Other
,5654,Sep-15,Junior,,B2,Senior IT Manager,Head Office and Corporate Services,0,"49,835","60,130",Information Technology
,5654,Sep-15,Junior,,C1,IT Manager,Head Office and Corporate Services,0,"37,071","44,711",Information Technology
,5654,Sep-15,Junior,,C1,Secretariat,Head Office and Corporate Services,0,"37,071","44,711",Other
,5654,Sep-15,Junior,,C1,Performance Management,Head Office and Corporate Services,0,"37,071","44,711",Planning
,5654,Sep-15,Junior,,C2,IT Manager,Head Office and Corporate Services,0,"30,424","36,696",Information Technology
,5654,Sep-15,Junior,,C2,Secretariat,Head Office and Corporate Services,0,"30,424","36,696",Other
,5654,Sep-15,Junior,,C2,Finance Support Officer,Head Office and Corporate Services,0,"30,424","36,696",Finance
,5654,Sep-15,Junior,,C2,Business Manager,Head Office and Corporate Services,0,"30,424","36,696",Other
,5654,Sep-15,Junior,,C2,"Security, Health and Safety",Head Office and Corporate Services,0,"30,424","36,696",Other
,5654,Sep-15,Junior,,C2,Finance,Head Office and Corporate Services,0,"30,424","36,696",Finance
,5654,Sep-15,Junior,,C2,Knowledge Information Management Manager,Head Office and Corporate Services,0,"30,424","36,696",Knowledge and Information Management (KIM)
